ticker,trough_date,peak_date,trough_price,peak_price,gain_pct,duration_days
COIN,2023-09-26,2024-03-25,70.5199966430664,279.7099914550781,296.6392580402646,181
COIN,2024-05-16,2024-12-06,199.1699981689453,343.6199951171875,72.52598196326383,204
CRUS,2015-01-06,2015-05-22,22.90999984741211,38.13999938964844,66.47751917797021,136
CRUS,2016-01-13,2016-09-21,25.760000228881836,55.88999938964844,116.96428141714522,252
CRUS,2019-01-03,2019-08-01,31.350000381469727,57.08000183105469,82.07336885645903,210
CRUS,2019-08-27,2020-01-23,52.02000045776367,86.04000091552734,65.3979241799226,149
CRUS,2020-03-18,2020-12-01,50.54999923706055,81.37999725341797,60.989116679856494,258
CRUS,2022-07-05,2023-02-07,69.62999725341797,106.6500015258789,53.166746707926535,217
CRUS,2023-10-23,2024-07-10,66.87000274658203,136.60000610351562,104.27695602345067,261
CRWD,2019-06-12,2019-08-13,58.0,99.6500015258789,71.81034745841191,62
CRWD,2019-10-22,2020-07-09,46.20000076293945,117.45999908447266,154.24241806224447,261
CRWD,2020-08-10,2021-02-16,97.0,242.4199981689453,149.91752388551063,190
CRWD,2021-03-29,2021-11-09,173.85000610351562,293.17999267578125,68.63962173300868,225
CRWD,2022-01-25,2022-04-13,158.58999633789062,239.86000061035156,51.2453535211059,78
CRWD,2022-12-28,2023-09-11,99.95999908447266,172.2899932861328,72.35893843950181,257
CRWD,2023-09-25,2024-06-11,159.9199981689453,384.6300048828125,140.51401281062758,260
CTRA,2015-12-14,2016-08-18,11.294918060302734,18.858139038085938,66.96127353384703,248
CTRA,2020-02-27,2020-06-08,10.18562126159668,16.954692840576172,66.45713015563652,102
CTRA,2021-06-18,2022-03-04,11.887261390686035,21.649616241455078,82.12450731854935,259
CTRA,2022-03-14,2022-06-07,19.178693771362305,30.561216354370117,59.34983226023577,85
DAR,2015-11-17,2016-07-29,9.100000381469727,15.779999732971191,73.40658320305025,255
DAR,2017-01-20,2017-09-25,12.100000381469727,18.270000457763672,50.99173456013153,248
DAR,2019-05-28,2020-01-29,18.979999542236328,29.459999084472656,55.21601577974283,246
DAR,2020-03-18,2020-11-16,14.029999732971191,49.09000015258789,249.8930939907573,243
DAR,2020-11-18,2021-03-15,47.0099983215332,79.20999908447266,68.49606873563758,117
DASH,2021-03-08,2021-11-12,133.41000366210938,245.97000122070312,84.37148224931998,249
DASH,2022-10-14,2023-07-05,43.060001373291016,79.06999969482422,83.62748995142684,264
DASH,2023-09-26,2024-04-11,74.58000183105469,140.9499969482422,88.99167804733335,198
DASH,2024-07-02,2024-11-29,107.44999694824219,180.47999572753906,67.96649683896673,150
DDOG,2019-10-22,2020-07-08,28.040000915527344,96.12999725341797,242.8316480552799,260
DDOG,2020-08-07,2021-02-09,75.27999877929688,117.8499984741211,56.548884677362146,186
DDOG,2021-05-06,2021-11-09,71.36000061035156,196.55999755859375,175.4484247160734,187
DDOG,2023-01-05,2023-07-31,63.5,116.72000122070312,83.81102554441438,207
DDOG,2023-10-23,2024-02-14,85.68000030517578,136.14999389648438,58.90522106856224,114
DDOG,2024-05-07,2024-12-06,112.4000015258789,168.64999389648438,50.044476518672035,213
DECK,2016-01-19,2016-08-23,7.045000076293945,11.428333282470703,62.219065418131706,217
DECK,2017-02-07,2017-06-05,7.498332977294922,11.986666679382324,59.857753925814606,118
DECK,2017-08-23,2018-03-06,10.266667366027832,16.38166618347168,59.561672735967264,195
DECK,2018-04-02,2018-12-03,14.430000305175781,22.81833267211914,58.131200204719434,245
DECK,2019-01-11,2019-07-24,18.883333206176758,29.843332290649414,58.040595719020786,194
DECK,2019-08-15,2020-02-18,22.156667709350586,33.529998779296875,51.33141508073663,187
DECK,2020-03-18,2020-11-05,15.19333267211914,46.4283332824707,205.58360225778532,232
DECK,2020-11-20,2021-08-04,41.20166778564453,72.76166534423828,76.59883508305427,257
DECK,2022-03-07,2022-11-18,39.133331298828125,62.56666564941406,59.88075528670278,256
DECK,2022-12-20,2023-08-07,60.508331298828125,94.25833129882812,55.77744299924801,230
DECK,2023-10-26,2024-05-31,80.76333618164062,182.32000732421875,125.746007958577,218
DKS,2015-12-14,2016-08-29,27.579362869262695,44.7164306640625,62.137286767777844,259
DKS,2017-11-01,2018-05-30,18.8076171875,29.952442169189453,59.25697482345916,210
DKS,2019-08-07,2019-12-31,26.15829086303711,40.508872985839844,54.86054955937806,146
DKS,2020-03-18,2020-10-15,13.808542251586914,53.28382873535156,285.8758423918936,211
DKS,2020-11-13,2021-08-03,43.01582336425781,92.77728271484375,115.68175489564877,263
DKS,2022-05-24,2023-02-03,64.41997528076172,124.55975341796875,93.35579201187164,255
